SportName,Gender,PSAL Program Name,PSAL Code,Season,League,Cost
DOUBLE DUTCH COED VARSITY,Coed,Teachers Preparatory HS/FDA VII,17559,S,PSAL," $	6,708.90 "
VOLLEYBALL GIRLS VARSITY,Girls,Teachers Preparatory HS/FDA VII,17559,F,PSAL," $	7,447.78 "
BADMINTON BOYS VARSITY,Boys,The Annex Campus,12242,F,PSAL," $	5,965.74 "
BADMINTON GIRLS VARSITY,Girls,The Annex Campus,12242,S,PSAL," $	5,819.87 "
BASKETBALL BOYS VARSITY,Boys,The Annex Campus,12242,W,PSAL," $	14,011.52 "
FLAG FOOTBALL GIRLS VARSITY,Girls,The Annex Campus,12242,S,PSAL," $	6,744.26 "
SOCCER BOYS VARSITY,Boys,The Annex Campus,12242,F,PSAL," $	9,606.82 "
BASEBALL BOYS VARSITY,Boys,The Metropolitan High School,12552,S,PSAL," $	12,672.16 "
BASKETBALL BOYS VARSITY,Boys,The Metropolitan High School,12552,W,PSAL," $	14,011.52 "
BASKETBALL GIRLS VARSITY,Girls,The Metropolitan High School,12552,W,PSAL," $	14,033.29 "
SOFTBALL GIRLS VARSITY,Girls,The Metropolitan High School,12552,S,PSAL," $	12,414.75 "
BASEBALL BOYS VARSITY,Boys,The Scholars Academy,27479,S,PSAL," $	12,672.16 "
BASKETBALL BOYS VARSITY,Boys,The Scholars Academy,27479,W,PSAL," $	14,011.52 "
BASKETBALL GIRLS VARSITY,Girls,The Scholars Academy,27479,W,PSAL," $	14,033.29 "
BOWLING BOYS VARSITY,Boys,The Scholars Academy,27479,F,PSAL," $	5,697.40 "
CROSS COUNTRY BOYS,Boys,The Scholars Academy,27479,F,PSAL," $	6,181.42 "
CROSS COUNTRY GIRLS,Girls,The Scholars Academy,27479,F,PSAL," $	6,161.29 "
GOLF COED VARSITY,Coed,The Scholars Academy,27479,S,PSAL," $	5,777.33 "
SOCCER GIRLS JR. VARSITY,Girls,The Scholars Academy,27479,S,PSAL," $	6,705.19 "
SOCCER GIRLS VARSITY,Girls,The Scholars Academy,27479,F,PSAL," $	9,626.43 "
SOFTBALL GIRLS VARSITY,Girls,The Scholars Academy,27479,S,PSAL," $	12,414.75 "
STUNT COED VARSITY,Coed,The Scholars Academy,27479,S,PSAL," $	6,562.93 "
SWIMMING BOYS VARSITY,Boys,The Scholars Academy,27479,W,PSAL," $	8,865.73 "
TENNIS GIRLS VARSITY,Girls,The Scholars Academy,27479,F,PSAL," $	5,719.69 "
VOLLEYBALL GIRLS VARSITY,Girls,The Scholars Academy,27479,F,PSAL," $	7,447.78 "
OUTDOOR TRACK BOYS,Boys,The UFT Charter School,19358,S,PSAL," $	8,314.00 "
OUTDOOR TRACK GIRLS,Girls,The UFT Charter School,19358,S,PSAL," $	8,302.65 "
SOFTBALL GIRLS VARSITY,Girls,The UFT Charter School,19358,S,PSAL," $	12,414.75 "
BASEBALL BOYS VARSITY,Boys,Thomas Edison,28541,S,PSAL," $	12,672.16 "
BASKETBALL BOYS JR. VARSITY,Boys,Thomas Edison,28541,W,PSAL," $	8,662.79 "
BASKETBALL BOYS VARSITY,Boys,Thomas Edison,28541,W,PSAL," $	14,011.52 "
BASKETBALL GIRLS VARSITY,Girls,Thomas Edison,28541,W,PSAL," $	14,033.29 "
BOWLING BOYS VARSITY,Boys,Thomas Edison,28541,F,PSAL," $	5,697.40 "
BOWLING GIRLS VARSITY,Girls,Thomas Edison,28541,F,PSAL," $	5,710.03 "
CRICKET COED VARSITY,Coed,Thomas Edison,28541,S,PSAL," $	8,765.35 "
CROSS COUNTRY BOYS,Boys,Thomas Edison,28541,F,PSAL," $	6,181.42 "
CROSS COUNTRY GIRLS,Girls,Thomas Edison,28541,F,PSAL," $	6,161.29 "
DOUBLE DUTCH COED VARSITY,Coed,Thomas Edison,28541,S,PSAL," $	6,708.90 "
HANDBALL BOYS VARSITY,Boys,Thomas Edison,28541,S,PSAL," $	5,700.79 "
INDOOR TRACK BOYS,Boys,Thomas Edison,28541,W,PSAL," $	8,950.18 "
INDOOR TRACK GIRLS,Girls,Thomas Edison,28541,W,PSAL," $	8,936.68 "
OUTDOOR TRACK BOYS,Boys,Thomas Edison,28541,S,PSAL," $	8,314.00 "
OUTDOOR TRACK GIRLS,Girls,Thomas Edison,28541,S,PSAL," $	8,302.65 "
SOCCER BOYS VARSITY,Boys,Thomas Edison,28541,F,PSAL," $	9,606.82 "
SOCCER GIRLS VARSITY,Girls,Thomas Edison,28541,F,PSAL," $	9,626.43 "
SOFTBALL GIRLS VARSITY,Girls,Thomas Edison,28541,S,PSAL," $	12,414.75 "
TENNIS BOYS VARSITY,Boys,Thomas Edison,28541,S,PSAL," $	5,748.02 "
VOLLEYBALL BOYS VARSITY,Boys,Thomas Edison,28541,S,PSAL," $	7,530.71 "
VOLLEYBALL GIRLS VARSITY,Girls,Thomas Edison,28541,F,PSAL," $	7,447.78 "
WRESTLING BOYS VARSITY,Boys,Thomas Edison,28541,W,PSAL," $	9,242.15 "
BASEBALL BOYS VARSITY,Boys,Thomas Jefferson Campus,19543,S,PSAL," $	12,672.16 "
BASKETBALL BOYS JR. VARSITY,Boys,Thomas Jefferson Campus,19543,W,PSAL," $	8,662.79 "
BASKETBALL BOYS VARSITY,Boys,Thomas Jefferson Campus,19543,W,PSAL," $	14,011.52 "
BASKETBALL GIRLS JR. VARSITY,Girls,Thomas Jefferson Campus,19543,W,PSAL," $	8,768.04 "
BASKETBALL GIRLS VARSITY,Girls,Thomas Jefferson Campus,19543,W,PSAL," $	14,033.29 "
CROSS COUNTRY BOYS,Boys,Thomas Jefferson Campus,19543,F,PSAL," $	6,181.42 "
CROSS COUNTRY GIRLS,Girls,Thomas Jefferson Campus,19543,F,PSAL," $	6,161.29 "
FLAG FOOTBALL GIRLS VARSITY,Girls,Thomas Jefferson Campus,19543,S,PSAL," $	6,744.26 "
FOOTBALL BOYS JR. VARSITY,Boys,Thomas Jefferson Campus,19543,F,PSAL," $	11,761.71 "
FOOTBALL BOYS VARSITY,Boys,Thomas Jefferson Campus,19543,F,PSAL," $	30,931.65 "
INDOOR TRACK BOYS,Boys,Thomas Jefferson Campus,19543,W,PSAL," $	8,950.18 "
INDOOR TRACK GIRLS,Girls,Thomas Jefferson Campus,19543,W,PSAL," $	8,936.68 "
OUTDOOR TRACK BOYS,Boys,Thomas Jefferson Campus,19543,S,PSAL," $	8,314.00 "
OUTDOOR TRACK GIRLS,Girls,Thomas Jefferson Campus,19543,S,PSAL," $	8,302.65 "
SOCCER BOYS VARSITY,Boys,Thomas Jefferson Campus,19543,F,PSAL," $	9,606.82 "
STUNT COED VARSITY,Coed,Thomas Jefferson Campus,19543,S,PSAL," $	6,562.93 "
VOLLEYBALL BOYS VARSITY,Boys,Thomas Jefferson Campus,19543,S,PSAL," $	7,530.71 "
VOLLEYBALL GIRLS VARSITY,Girls,Thomas Jefferson Campus,19543,F,PSAL," $	7,447.78 "
BASKETBALL BOYS JR. VARSITY,Boys,Thurgood Marshall Academy,05365,W,PSAL," $	8,662.79 "
BASKETBALL BOYS VARSITY,Boys,Thurgood Marshall Academy,05365,W,PSAL," $	14,011.52 "
BASKETBALL GIRLS VARSITY,Girls,Thurgood Marshall Academy,05365,W,PSAL," $	14,033.29 "
BASEBALL BOYS VARSITY,Boys,Tilden Educational Campus,18539,S,PSAL," $	12,672.16 "
BASKETBALL BOYS JR. VARSITY,Boys,Tilden Educational Campus,18539,W,PSAL," $	8,662.79 "
BASKETBALL BOYS VARSITY,Boys,Tilden Educational Campus,18539,W,PSAL," $	14,011.52 "
BASKETBALL GIRLS VARSITY,Girls,Tilden Educational Campus,18539,W,PSAL," $	14,033.29 "
BOWLING BOYS VARSITY,Boys,Tilden Educational Campus,18539,F,PSAL," $	5,697.40 "
BOWLING GIRLS VARSITY,Girls,Tilden Educational Campus,18539,F,PSAL," $	5,710.03 "
CROSS COUNTRY GIRLS,Girls,Tilden Educational Campus,18539,F,PSAL," $	6,161.29 "
FLAG FOOTBALL GIRLS VARSITY,Girls,Tilden Educational Campus,18539,S,PSAL," $	6,744.26 "
FOOTBALL BOYS JR. VARSITY,Boys,Tilden Educational Campus,18539,F,PSAL," $	11,761.71 "
FOOTBALL BOYS VARSITY,Boys,Tilden Educational Campus,18539,F,PSAL," $	30,931.65 "
INDOOR TRACK BOYS,Boys,Tilden Educational Campus,18539,W,PSAL," $	8,950.18 "
INDOOR TRACK GIRLS,Girls,Tilden Educational Campus,18539,W,PSAL," $	8,936.68 "
OUTDOOR TRACK BOYS,Boys,Tilden Educational Campus,18539,S,PSAL," $	8,314.00 "
OUTDOOR TRACK GIRLS,Girls,Tilden Educational Campus,18539,S,PSAL," $	8,302.65 "
SOCCER BOYS VARSITY,Boys,Tilden Educational Campus,18539,F,PSAL," $	9,606.82 "
SOCCER GIRLS VARSITY,Girls,Tilden Educational Campus,18539,F,PSAL," $	9,626.43 "
STUNT COED VARSITY,Coed,Tilden Educational Campus,18539,S,PSAL," $	6,562.93 "
SWIMMING BOYS VARSITY,Boys,Tilden Educational Campus,18539,W,PSAL," $	8,865.73 "
SWIMMING GIRLS VARSITY,Girls,Tilden Educational Campus,18539,F,PSAL," $	8,847.91 "
VOLLEYBALL BOYS VARSITY,Boys,Tilden Educational Campus,18539,S,PSAL," $	7,530.71 "
VOLLEYBALL GIRLS VARSITY,Girls,Tilden Educational Campus,18539,F,PSAL," $	7,447.78 "
BADMINTON GIRLS VARSITY,Girls,Tottenville,31509,S,PSAL," $	5,819.87 "
BASEBALL BOYS JR. VARSITY,Boys,Tottenville,31509,S,PSAL," $	5,522.50 "
BASEBALL BOYS VARSITY,Boys,Tottenville,31509,S,PSAL," $	12,672.16 "
BASKETBALL BOYS JR. VARSITY,Boys,Tottenville,31509,W,PSAL," $	8,662.79 "
BASKETBALL BOYS VARSITY,Boys,Tottenville,31509,W,PSAL," $	14,011.52 "
BASKETBALL GIRLS JR. VARSITY,Girls,Tottenville,31509,W,PSAL," $	8,768.04 "
BASKETBALL GIRLS VARSITY,Girls,Tottenville,31509,W,PSAL," $	14,033.29 "
BOWLING BOYS VARSITY,Boys,Tottenville,31509,F,PSAL," $	5,697.40 "
BOWLING GIRLS VARSITY,Girls,Tottenville,31509,F,PSAL," $	5,710.03 "
CROSS COUNTRY BOYS,Boys,Tottenville,31509,F,PSAL," $	6,181.42 "
CROSS COUNTRY GIRLS,Girls,Tottenville,31509,F,PSAL," $	6,161.29 "
FENCING BOYS VARSITY,Boys,Tottenville,31509,F,PSAL," $	6,283.40 "
FENCING GIRLS VARSITY,Girls,Tottenville,31509,S,PSAL," $	6,315.37 "
FLAG FOOTBALL GIRLS VARSITY,Girls,Tottenville,31509,S,PSAL," $	6,744.26 "
FOOTBALL BOYS JR. VARSITY,Boys,Tottenville,31509,F,PSAL," $	11,761.71 "
FOOTBALL BOYS VARSITY,Boys,Tottenville,31509,F,PSAL," $	30,931.65 "
GOLF COED VARSITY,Coed,Tottenville,31509,S,PSAL," $	5,777.33 "
GOLF GIRLS VARSITY,Girls,Tottenville,31509,F,PSAL," $	5,858.70 "
GYMNASTICS BOYS VARSITY,Boys,Tottenville,31509,W,PSAL," $	11,863.39 "
GYMNASTICS GIRLS VARSITY,Girls,Tottenville,31509,W,PSAL," $	11,452.17 "
HANDBALL BOYS VARSITY,Boys,Tottenville,31509,S,PSAL," $	5,700.79 "
HANDBALL GIRLS VARSITY,Girls,Tottenville,31509,S,PSAL," $	5,744.56 "
INDOOR TRACK BOYS,Boys,Tottenville,31509,W,PSAL," $	8,950.18 "
INDOOR TRACK GIRLS,Girls,Tottenville,31509,W,PSAL," $	8,936.68 "
LACROSSE BOYS JR. VARSITY,Boys,Tottenville,31509,S,PSAL," $	5,624.82 "
LACROSSE BOYS VARSITY,Boys,Tottenville,31509,S,PSAL," $	10,482.77 "
LACROSSE GIRLS JUNIOR VARSITY,Girls,Tottenville,31509,S,PSAL," $	5,624.82 "
LACROSSE GIRLS VARSITY,Girls,Tottenville,31509,S,PSAL," $	10,461.56 "
OUTDOOR TRACK BOYS,Boys,Tottenville,31509,S,PSAL," $	8,314.00 "
OUTDOOR TRACK GIRLS,Girls,Tottenville,31509,S,PSAL," $	8,302.65 "
SOCCER BOYS VARSITY,Boys,Tottenville,31509,F,PSAL," $	9,606.82 "
SOCCER GIRLS VARSITY,Girls,Tottenville,31509,F,PSAL," $	9,626.43 "
SOFTBALL GIRLS JR. VARSITY,Girls,Tottenville,31509,S,PSAL," $	6,786.62 "
SOFTBALL GIRLS VARSITY,Girls,Tottenville,31509,S,PSAL," $	12,414.75 "
SWIMMING BOYS VARSITY,Boys,Tottenville,31509,W,PSAL," $	8,865.73 "
SWIMMING GIRLS VARSITY,Girls,Tottenville,31509,F,PSAL," $	8,847.91 "
TABLE TENNIS BOYS VARSITY,Boys,Tottenville,31509,W,PSAL," $	5,725.60 "
TABLE TENNIS GIRLS VARSITY,Girls,Tottenville,31509,W,PSAL," $	5,682.89 "
TENNIS BOYS VARSITY,Boys,Tottenville,31509,S,PSAL," $	5,748.02 "
TENNIS GIRLS VARSITY,Girls,Tottenville,31509,F,PSAL," $	5,719.69 "
VOLLEYBALL BOYS VARSITY,Boys,Tottenville,31509,S,PSAL," $	7,530.71 "
VOLLEYBALL GIRLS JR. VARSITY,Girls,Tottenville,31509,F,PSAL," $	5,223.27 "
VOLLEYBALL GIRLS VARSITY,Girls,Tottenville,31509,F,PSAL," $	7,447.78 "
WRESTLING BOYS VARSITY,Boys,Tottenville,31509,W,PSAL," $	9,242.15 "
BADMINTON BOYS VARSITY,Boys,Townsend Harris,25501,F,PSAL," $	5,965.74 "
BADMINTON GIRLS VARSITY,Girls,Townsend Harris,25501,S,PSAL," $	5,819.87 "
BASEBALL BOYS VARSITY,Boys,Townsend Harris,25501,S,PSAL," $	12,672.16 "
BASKETBALL BOYS VARSITY,Boys,Townsend Harris,25501,W,PSAL," $	14,011.52 "
BASKETBALL GIRLS JR. VARSITY,Girls,Townsend Harris,25501,W,PSAL," $	8,768.04 "
BASKETBALL GIRLS VARSITY,Girls,Townsend Harris,25501,W,PSAL," $	14,033.29 "
BOWLING BOYS VARSITY,Boys,Townsend Harris,25501,F,PSAL," $	5,697.40 "
BOWLING GIRLS VARSITY,Girls,Townsend Harris,25501,F,PSAL," $	5,710.03 "
CROSS COUNTRY BOYS,Boys,Townsend Harris,25501,F,PSAL," $	6,181.42 "
CROSS COUNTRY GIRLS,Girls,Townsend Harris,25501,F,PSAL," $	6,161.29 "
FENCING BOYS VARSITY,Boys,Townsend Harris,25501,F,PSAL," $	6,283.40 "
FENCING GIRLS VARSITY,Girls,Townsend Harris,25501,S,PSAL," $	6,315.37 "
FLAG FOOTBALL GIRLS VARSITY,Girls,Townsend Harris,25501,S,PSAL," $	6,744.26 "
HANDBALL BOYS VARSITY,Boys,Townsend Harris,25501,S,PSAL," $	5,700.79 "
HANDBALL GIRLS VARSITY,Girls,Townsend Harris,25501,S,PSAL," $	5,744.56 "
INDOOR TRACK BOYS,Boys,Townsend Harris,25501,W,PSAL," $	8,950.18 "
INDOOR TRACK GIRLS,Girls,Townsend Harris,25501,W,PSAL," $	8,936.68 "
OUTDOOR TRACK BOYS,Boys,Townsend Harris,25501,S,PSAL," $	8,314.00 "
OUTDOOR TRACK GIRLS,Girls,Townsend Harris,25501,S,PSAL," $	8,302.65 "
SOCCER BOYS VARSITY,Boys,Townsend Harris,25501,F,PSAL," $	9,606.82 "
SOCCER GIRLS VARSITY,Girls,Townsend Harris,25501,F,PSAL," $	9,626.43 "
SOFTBALL GIRLS VARSITY,Girls,Townsend Harris,25501,S,PSAL," $	12,414.75 "
SWIMMING GIRLS VARSITY,Girls,Townsend Harris,25501,F,PSAL," $	8,847.91 "
TABLE TENNIS GIRLS VARSITY,Girls,Townsend Harris,25501,W,PSAL," $	5,682.89 "
TENNIS BOYS VARSITY,Boys,Townsend Harris,25501,S,PSAL," $	5,748.02 "
TENNIS GIRLS VARSITY,Girls,Townsend Harris,25501,F,PSAL," $	5,719.69 "
VOLLEYBALL BOYS VARSITY,Boys,Townsend Harris,25501,S,PSAL," $	7,530.71 "
VOLLEYBALL GIRLS JR. VARSITY,Girls,Townsend Harris,25501,F,PSAL," $	5,223.27 "
VOLLEYBALL GIRLS VARSITY,Girls,Townsend Harris,25501,F,PSAL," $	7,447.78 "
WRESTLING BOYS VARSITY,Boys,Townsend Harris,25501,W,PSAL," $	9,242.15 "
WRESTLING GIRLS VARSITY,Girls,Townsend Harris,25501,S,PSAL," $	9,242.15 "
BASEBALL BOYS VARSITY,Boys,Transit Tech CTE High School,19551,S,PSAL," $	12,672.16 "
BASKETBALL BOYS JR. VARSITY,Boys,Transit Tech CTE High School,19551,W,PSAL," $	8,662.79 "
BASKETBALL BOYS VARSITY,Boys,Transit Tech CTE High School,19551,W,PSAL," $	14,011.52 "
BASKETBALL GIRLS VARSITY,Girls,Transit Tech CTE High School,19551,W,PSAL," $	14,033.29 "
BOWLING BOYS VARSITY,Boys,Transit Tech CTE High School,19551,F,PSAL," $	5,697.40 "
CRICKET COED VARSITY,Coed,Transit Tech CTE High School,19551,S,PSAL," $	8,765.35 "
CROSS COUNTRY BOYS,Boys,Transit Tech CTE High School,19551,F,PSAL," $	6,181.42 "
HANDBALL BOYS VARSITY,Boys,Transit Tech CTE High School,19551,S,PSAL," $	5,700.79 "
INDOOR TRACK BOYS,Boys,Transit Tech CTE High School,19551,W,PSAL," $	8,950.18 "
OUTDOOR TRACK BOYS,Boys,Transit Tech CTE High School,19551,S,PSAL," $	8,314.00 "
SOCCER BOYS VARSITY,Boys,Transit Tech CTE High School,19551,F,PSAL," $	9,606.82 "
SOFTBALL GIRLS VARSITY,Girls,Transit Tech CTE High School,19551,S,PSAL," $	12,414.75 "
VOLLEYBALL BOYS VARSITY,Boys,Transit Tech CTE High School,19551,S,PSAL," $	7,530.71 "
VOLLEYBALL GIRLS VARSITY,Girls,Transit Tech CTE High School,19551,F,PSAL," $	7,447.78 "
OUTDOOR TRACK GIRLS,Girls,Uncommon Charter High School,17661,S,PSAL," $	8,302.65 "
SOFTBALL GIRLS VARSITY,Girls,Uncommon Charter High School,17661,S,PSAL," $	12,414.75 "
BASKETBALL BOYS VARSITY,Boys,University Neighborhood,02516,W,PSAL," $	14,011.52 "
BOWLING BOYS VARSITY,Boys,University Neighborhood,02516,F,PSAL," $	5,697.40 "
BOWLING GIRLS VARSITY,Girls,University Neighborhood,02516,F,PSAL," $	5,710.03 "
HANDBALL BOYS VARSITY,Boys,University Neighborhood,02516,S,PSAL," $	5,700.79 "
SOFTBALL GIRLS VARSITY,Girls,University Neighborhood,02516,S,PSAL," $	12,414.75 "
BASKETBALL BOYS VARSITY,Boys,Wadleigh Secondary School,03325,W,PSAL," $	14,011.52 "
BASKETBALL GIRLS VARSITY,Girls,Wadleigh Secondary School,03325,W,PSAL," $	14,033.29 "
BASEBALL BOYS JR. VARSITY,Boys,Walton Campus,10515,S,PSAL," $	5,522.50 "
BASEBALL BOYS VARSITY,Boys,Walton Campus,10515,S,PSAL," $	12,672.16 "
BASKETBALL BOYS JR. VARSITY,Boys,Walton Campus,10515,W,PSAL," $	8,662.79 "
BASKETBALL BOYS VARSITY,Boys,Walton Campus,10515,W,PSAL," $	14,011.52 "
BASKETBALL GIRLS VARSITY,Girls,Walton Campus,10515,W,PSAL," $	14,033.29 "
BOWLING BOYS VARSITY,Boys,Walton Campus,10515,F,PSAL," $	5,697.40 "
BOWLING GIRLS VARSITY,Girls,Walton Campus,10515,F,PSAL," $	5,710.03 "
HANDBALL BOYS VARSITY,Boys,Walton Campus,10515,S,PSAL," $	5,700.79 "
OUTDOOR TRACK BOYS,Boys,Walton Campus,10515,S,PSAL," $	8,314.00 "
OUTDOOR TRACK GIRLS,Girls,Walton Campus,10515,S,PSAL," $	8,302.65 "
SOCCER BOYS VARSITY,Boys,Walton Campus,10515,F,PSAL," $	9,606.82 "
SOFTBALL GIRLS VARSITY,Girls,Walton Campus,10515,S,PSAL," $	12,414.75 "
SWIMMING GIRLS VARSITY,Girls,Walton Campus,10515,F,PSAL," $	8,847.91 "
TABLE TENNIS GIRLS VARSITY,Girls,Walton Campus,10515,W,PSAL," $	5,682.89 "
TENNIS GIRLS VARSITY,Girls,Walton Campus,10515,F,PSAL," $	5,719.69 "
VOLLEYBALL BOYS VARSITY,Boys,Walton Campus,10515,S,PSAL," $	7,530.71 "
VOLLEYBALL GIRLS VARSITY,Girls,Walton Campus,10515,F,PSAL," $	7,447.78 "
BASEBALL BOYS VARSITY,Boys,Washington Heights Expeditionary Learning School,06348,S,PSAL," $	12,672.16 "
BASKETBALL BOYS JR. VARSITY,Boys,Washington Heights Expeditionary Learning School,06348,W,PSAL," $	8,662.79 "
BASKETBALL BOYS VARSITY,Boys,Washington Heights Expeditionary Learning School,06348,W,PSAL," $	14,011.52 "
CROSS COUNTRY GIRLS,Girls,Washington Heights Expeditionary Learning School,06348,F,PSAL," $	6,161.29 "
FLAG FOOTBALL GIRLS VARSITY,Girls,Washington Heights Expeditionary Learning School,06348,S,PSAL," $	6,744.26 "
INDOOR TRACK BOYS,Boys,Washington Heights Expeditionary Learning School,06348,W,PSAL," $	8,950.18 "
INDOOR TRACK GIRLS,Girls,Washington Heights Expeditionary Learning School,06348,W,PSAL," $	8,936.68 "
SOCCER GIRLS VARSITY,Girls,Washington Heights Expeditionary Learning School,06348,F,PSAL," $	9,626.43 "
BASEBALL BOYS VARSITY,Boys,Washington Irving HS,02521,S,PSAL," $	12,672.16 "
BASKETBALL BOYS VARSITY,Boys,Washington Irving HS,02521,W,PSAL," $	14,011.52 "
BASKETBALL GIRLS VARSITY,Girls,Washington Irving HS,02521,W,PSAL," $	14,033.29 "
HANDBALL BOYS VARSITY,Boys,Washington Irving HS,02521,S,PSAL," $	5,700.79 "
SOCCER BOYS VARSITY,Boys,Washington Irving HS,02521,F,PSAL," $	9,606.82 "
SOFTBALL GIRLS VARSITY,Girls,Washington Irving HS,02521,S,PSAL," $	12,414.75 "
VOLLEYBALL BOYS VARSITY,Boys,Washington Irving HS,02521,S,PSAL," $	7,530.71 "
VOLLEYBALL GIRLS JR. VARSITY,Girls,Washington Irving HS,02521,F,PSAL," $	5,223.27 "
VOLLEYBALL GIRLS VARSITY,Girls,Washington Irving HS,02521,F,PSAL," $	7,447.78 "
BASEBALL BOYS VARSITY,Boys,West 50th Street Campus,02522,S,PSAL," $	12,672.16 "
BASKETBALL BOYS JR. VARSITY,Boys,West 50th Street Campus,02522,W,PSAL," $	8,662.79 "
BASKETBALL BOYS VARSITY,Boys,West 50th Street Campus,02522,W,PSAL," $	14,011.52 "
BASKETBALL GIRLS VARSITY,Girls,West 50th Street Campus,02522,W,PSAL," $	14,033.29 "
BOWLING BOYS VARSITY,Boys,West 50th Street Campus,02522,F,PSAL," $	5,697.40 "
SOCCER BOYS VARSITY,Boys,West 50th Street Campus,02522,F,PSAL," $	9,606.82 "
TENNIS BOYS VARSITY,Boys,West 50th Street Campus,02522,S,PSAL," $	5,748.02 "
VOLLEYBALL BOYS VARSITY,Boys,West 50th Street Campus,02522,S,PSAL," $	7,530.71 "
VOLLEYBALL GIRLS VARSITY,Girls,West 50th Street Campus,02522,F,PSAL," $	7,447.78 "
BASEBALL BOYS VARSITY,Boys,William C. Bryant,30533,S,PSAL," $	12,672.16 "
BASKETBALL BOYS JR. VARSITY,Boys,William C. Bryant,30533,W,PSAL," $	8,662.79 "
BASKETBALL BOYS VARSITY,Boys,William C. Bryant,30533,W,PSAL," $	14,011.52 "
BASKETBALL GIRLS JR. VARSITY,Girls,William C. Bryant,30533,W,PSAL," $	8,768.04 "
BASKETBALL GIRLS VARSITY,Girls,William C. Bryant,30533,W,PSAL," $	14,033.29 "
BOWLING BOYS VARSITY,Boys,William C. Bryant,30533,F,PSAL," $	5,697.40 "
BOWLING GIRLS VARSITY,Girls,William C. Bryant,30533,F,PSAL," $	5,710.03 "
CRICKET COED VARSITY,Coed,William C. Bryant,30533,S,PSAL," $	8,765.35 "
CROSS COUNTRY BOYS,Boys,William C. Bryant,30533,F,PSAL," $	6,181.42 "
CROSS COUNTRY GIRLS,Girls,William C. Bryant,30533,F,PSAL," $	6,161.29 "
FLAG FOOTBALL GIRLS VARSITY,Girls,William C. Bryant,30533,S,PSAL," $	6,744.26 "
FOOTBALL BOYS VARSITY,Boys,William C. Bryant,30533,F,PSAL," $	30,931.65 "
HANDBALL BOYS VARSITY,Boys,William C. Bryant,30533,S,PSAL," $	5,700.79 "
HANDBALL GIRLS VARSITY,Girls,William C. Bryant,30533,S,PSAL," $	5,744.56 "
INDOOR TRACK BOYS,Boys,William C. Bryant,30533,W,PSAL," $	8,950.18 "
INDOOR TRACK GIRLS,Girls,William C. Bryant,30533,W,PSAL," $	8,936.68 "
OUTDOOR TRACK BOYS,Boys,William C. Bryant,30533,S,PSAL," $	8,314.00 "
OUTDOOR TRACK GIRLS,Girls,William C. Bryant,30533,S,PSAL," $	8,302.65 "
SOCCER BOYS VARSITY,Boys,William C. Bryant,30533,F,PSAL," $	9,606.82 "
SOCCER GIRLS VARSITY,Girls,William C. Bryant,30533,F,PSAL," $	9,626.43 "
SOFTBALL GIRLS JR. VARSITY,Girls,William C. Bryant,30533,S,PSAL," $	6,786.62 "
SOFTBALL GIRLS VARSITY,Girls,William C. Bryant,30533,S,PSAL," $	12,414.75 "
TENNIS GIRLS VARSITY,Girls,William C. Bryant,30533,F,PSAL," $	5,719.69 "
VOLLEYBALL BOYS VARSITY,Boys,William C. Bryant,30533,S,PSAL," $	7,530.71 "
VOLLEYBALL GIRLS JR. VARSITY,Girls,William C. Bryant,30533,F,PSAL," $	5,223.27 "
VOLLEYBALL GIRLS VARSITY,Girls,William C. Bryant,30533,F,PSAL," $	7,447.78 "
WRESTLING BOYS VARSITY,Boys,William C. Bryant,30533,W,PSAL," $	9,242.15 "
WRESTLING GIRLS VARSITY,Girls,William C. Bryant,30533,S,PSAL," $	9,242.15 "
BASEBALL BOYS VARSITY,Boys,William E. Grady,21559,S,PSAL," $	12,672.16 "
BASKETBALL BOYS JR. VARSITY,Boys,William E. Grady,21559,W,PSAL," $	8,662.79 "
BASKETBALL BOYS VARSITY,Boys,William E. Grady,21559,W,PSAL," $	14,011.52 "
BASKETBALL GIRLS VARSITY,Girls,William E. Grady,21559,W,PSAL," $	14,033.29 "
BOWLING BOYS VARSITY,Boys,William E. Grady,21559,F,PSAL," $	5,697.40 "
BOWLING GIRLS VARSITY,Girls,William E. Grady,21559,F,PSAL," $	5,710.03 "
CROSS COUNTRY BOYS,Boys,William E. Grady,21559,F,PSAL," $	6,181.42 "
CROSS COUNTRY GIRLS,Girls,William E. Grady,21559,F,PSAL," $	6,161.29 "
FOOTBALL BOYS JR. VARSITY,Boys,William E. Grady,21559,F,PSAL," $	11,761.71 "
FOOTBALL BOYS VARSITY,Boys,William E. Grady,21559,F,PSAL," $	30,931.65 "
HANDBALL BOYS VARSITY,Boys,William E. Grady,21559,S,PSAL," $	5,700.79 "
INDOOR TRACK BOYS,Boys,William E. Grady,21559,W,PSAL," $	8,950.18 "
INDOOR TRACK GIRLS,Girls,William E. Grady,21559,W,PSAL," $	8,936.68 "
OUTDOOR TRACK BOYS,Boys,William E. Grady,21559,S,PSAL," $	8,314.00 "
OUTDOOR TRACK GIRLS,Girls,William E. Grady,21559,S,PSAL," $	8,302.65 "
RUGBY BOYS VARSITY,Boys,William E. Grady,21559,S,PSAL," $	7,313.36 "
SOCCER BOYS VARSITY,Boys,William E. Grady,21559,F,PSAL," $	9,606.82 "
SOFTBALL GIRLS VARSITY,Girls,William E. Grady,21559,S,PSAL," $	12,414.75 "
