URL,Date of Notice,Event Number,Rapid Response Specialist,Reason Stated for Filing,Company,County,WDB Name,Region,Contact,Phone,Business Type,Number Affected,Total Employees,Layoff Date,Closing Date,Reason for Dislocation,FEIN NUM,Union,Classification
https://labor.ny.gov/app/warn/details.asp?id=7196,3/19/2020,2019-0492,Frederick Danks,Temporary Plant Layoff,"      CF Management-NY,LLC 1 Sunrise Mall Suite 1297 Massapequa,NY 11758",Nassau,OYSTER BAY,Long Island," Rachel Reger,Director of Human Resources",(630) 318-3457,Gym,83.0,,3/17/2020,,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Layoff
https://labor.ny.gov/app/warn/details.asp?id=7197,3/19/2020,2019-0493,Frederick Danks,Temporary Plant Layoff,"      CF Management-NY,LLC 630 Old Country Road Garden City,NY 11530",Nassau,HEMPSTEAD,Long Island," Rachel Reger,Director of Human Resources",(630) 318-3457,Gym,109.0,,3/17/2020,,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Layoff
https://labor.ny.gov/app/warn/details.asp?id=7198,3/19/2020,2019-0468,Frederick Danks,Temporary Plant Layoff,"      Orlandi,Inc. 131 Executive Blvd. Farmingdale,NY 11735",Nassau,OYSTER BAY,Long Island," Sven Dobler,CEO",(631) 756-0110,Fragrance Manufacturing,63.0,,3/16/2020,,Unforeseeable business circumstances prompted by COVID-19,," Local 2013,UFCW",Temporary Plant Layoff
https://labor.ny.gov/app/warn/details.asp?id=7199,3/21/2020,2019-0474,Stuart Goldberg,Temporary Plant Closing,"      Madison Restaurant,LLC dba Kappo Masa 976 Madison Ave. New York,NY 10075",New York,NEW YORK CITY,New York City," Joe Imperato,HR Director",(914) 588-3247,Restaurant,66.0,66,3/16/2020,3/16/2020,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Closing
https://labor.ny.gov/app/warn/details.asp?id=7200,3/18/2020,2019-0475,Stuart Goldberg,Temporary Plant Layoff,"      American Sales Management Organization LLC dba Eulen America JFK Airport Queens,NY 11430",Queens,NEW YORK CITY,New York City," Kiomara Hidalgo,Vice President of Human Resources",(305) 269-2700,Airline Sales,1321.0," 2,643",3/19/2020,,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Layoff
https://labor.ny.gov/app/warn/details.asp?id=7201,3/18/2020,2019-0490,Stuart Goldberg,Temporary Plant Closing,"      Legacy Recording,LLC dba Legacy Records 517 West 38th Street New York,NY 10018",New York,NEW YORK CITY,New York City," Ambryn Alam,Director of Human Resources",(929) 418-0101,Restaurant,84.0,84,3/18/2020,3/18/2020,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Closing
https://labor.ny.gov/app/warn/details.asp?id=7202,3/18/2020,2019-0489,Stuart Goldberg,Temporary Plant Closing,"      Kennedy Organics,LLC dba Charlie Bird 5 King Street New York,NY 10012",New York,NEW YORK CITY,New York City," Ambryn Alam,Director of Human Resources",(929) 418-0101,Restaurant,63.0,63,3/18/2020,3/18/2020,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Closing
https://labor.ny.gov/app/warn/details.asp?id=7203,3/18/2020,2019-0488,Stuart Goldberg,Temporary Plant Closing,"      Elmer Kennedy,LLC dba Pasquale Jones 187 Mulberry Street New York,NY 10012",New York,NEW YORK CITY,New York City," Ambryn Alam,Director of Human Resources",(929) 418-0101,Restaurant,39.0,39,3/18/2020,3/18/2020,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Closing
https://labor.ny.gov/app/warn/details.asp?id=7204,3/18/2020,2019-0487,Stuart Goldberg,Temporary Plant Closing,"      Delicious Hospitality Group,LLC dba Delicious Hospitality Group 5 King Street Apt. 2E New York,NY 10012",New York,NEW YORK CITY,New York City," Ambryn Alam,Director of Human Resources",(929) 418-0101,Restaurant,7.0,7,3/18/2020,3/18/2020,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Closing
https://labor.ny.gov/app/warn/details.asp?id=7205,3/18/2020,2019-0485,Stuart Goldberg,Temporary Plant Layoff,"      Babbo,LLC 110 Waverly Place New York,NY 10011",New York,NEW YORK CITY,New York City," Missy Adriazola,VP,Human Resources",(646) 556-5467 Ext:,Restaurant,96.0,,3/16/2020,,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Layoff
https://labor.ny.gov/app/warn/details.asp?id=7206,3/18/2020,2019-0484,Stuart Goldberg,Temporary Plant Layoff,"      Becco (Pola Restaurant,Inc.) 355 W 46th Street New York,NY 10036",New York,NEW YORK CITY,New York City," Missy Adriazola,VP Human Resources",(646) 556-5467,Restaurant,139.0,,3/16/2020,,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Layoff
https://labor.ny.gov/app/warn/details.asp?id=7207,3/19/2020,2019-0486,Elias Flores,Temporary Plant Closing,"      Benchmark Conference Centers of New York,LLCEdith Macy Center 550 Chappaqua Road Briarcliff Manor,NY 10510",Westchester,WESTCH/PTNM,Mid-Hudson,Donna Caldarola,(914) 945-8007,Hotel,40.0,40,3/13/2020,3/20/2020,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Closing
https://labor.ny.gov/app/warn/details.asp?id=7208,3/19/2020,2019-0467,Jackie Huertas,Temporary Plant Layoff,"      The Desmond Hotel and Conference Center 660 Albany-Shaker Road Albany,NY 12211",Albany,CAPITAL DISTRICT,Capital," Trudy Hinkle,Director of Human Resources",(518) 640-6164,Hotel,127.0,127,3/17/2020,,Unforeseeable business circumstances prompted by COVID-19,,New York Hotel & Motel Trades Council,Temporary Plant Layoff
https://labor.ny.gov/app/warn/details.asp?id=7209,3/20/2020,2019-0464,Stuart Goldberg,Temporary Plant Layoff,"      Avant Gardner 140 Stewart Ave. Brooklyn,NY 11237",Kings,NEW YORK CITY,New York City," Alexandra Jubault,People Operations Generalist",(646) 531-8956,Restaurant,53.0,53,3/20/2020,,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Layoff
https://labor.ny.gov/app/warn/details.asp?id=7210,3/20/2020,2019-0465,Stuart Goldberg,Temporary Plant Closing,"      Baccarat Hotel New York 28 West 53rd Street New York,NY 10019",New York,NEW YORK CITY,New York City,Peter Ward,(212) 245-8100,Hotel,161.0,161,3/20/2020,,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Closing
https://labor.ny.gov/app/warn/details.asp?id=7211,3/16/2020,2019-0436,Stuart Goldberg,Temporary Plant Closing,"      Freeman Holdings LLC dba Freemans Restaurant 191 Chrystie St. # 1R New York,NY 10002",New York,NEW YORK CITY,New York City," William Tigertt,Managing Member",(917) 365-1057,Restaurant,98.0,98,3/16/2020,3/16/2020,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Closing
https://labor.ny.gov/app/warn/details.asp?id=7212,3/16/2020,2019-0426,Stuart Goldberg,Temporary Plant Closing,"      One Melon,LLC dba JG Melon 89 MacDougal Street New York,NY 10012",New York,NEW YORK CITY,New York City," Susie Chester,Controller",(212) 799-2666,Restaurant,42.0,42,3/15/2020,3/15/2020,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Closing
https://labor.ny.gov/app/warn/details.asp?id=7213,3/15/2020,2019-0458,Stuart Goldberg,Temporary Plant Layoff,"      MERCER STREET HOSPITALITY LLC 142 Mercer Street New York,NY 10012",New York,NEW YORK CITY,New York City," Joe McDonald,CFO",(212) 334-4900,Restaurant,3.0,,3/15/2020,,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Layoff
https://labor.ny.gov/app/warn/details.asp?id=7214,3/18/2020,2019-0471,Stuart Goldberg,TemporaryPlant Closing,"      Express Yourself,LLC dba Made Nice 8 W 28th Street New York,NY 10001",New York,NEW YORK CITY,New York City," Jenn Walker,Director of Human Resources",(646) 747-2612,Restaurant,31.0,31,3/16/2020,3/16/2020,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Closing
https://labor.ny.gov/app/warn/details.asp?id=7215,3/19/2020,2019-0466,Stuart Goldberg,Temporary Plant Closing,"      Gregorys Coffee Management LLC (25 NYC locations) 874 6th Avneue New York,NY 10001",New York,NEW YORK CITY,New York City," Drew Webster,Stores’ Liaison",(929) 320-0185,Coffee Shop,231.0,231,3/22/2020,3/22/2020,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Closing
https://labor.ny.gov/app/warn/details.asp?id=7216,3/16/2020,2019-0463,Stuart Goldberg,Temporary Plant Closing,"      Nusret New York,LLC dba Nusr-Et Steakhouse 60 West 53rd Street New York,NY 10019",New York,NEW YORK CITY,New York City," Cara Fratino,Human Resources Director",(212) 315-3660,Restaurant,,,3/16/2020,3/16/2020,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Closing
https://labor.ny.gov/app/warn/details.asp?id=7217,3/16/2020,2019-0449,Stuart Goldberg,Temporary Plant Layoff,"      Broome Street Food and Drink LLC Black Tap Craft Burgers & Beer 529 Broome Street New York,NY 10013",New York,NEW YORK CITY,New York City," Alex Estevez,Human Resources Director",(646) 813-1877,Restaurant,51.0,,3/16/2020,,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Layoff
https://labor.ny.gov/app/warn/details.asp?id=7218,3/16/2020,2019-0462,Stuart Goldberg,Temporary Plant Closing,"      LEX 159 BAKERY LLC dba Penelope 159 Lexington Ave New York,NY 10016",New York,NEW YORK CITY,New York City," Andrew W. Silverman,Pr.",(212) 481-3800,Restaurant,23.0,23,3/16/2020,3/16/2020,Unforeseeable business circumstances prompted by COVID-19,83-3148392,The employees are not represented by a union,Temporary Plant Closing
https://labor.ny.gov/app/warn/details.asp?id=7219,3/16/2020,2019-0461,Stuart Goldberg,Temporary Plant Layoff,"      Luck 13 Associates,LLC dba Catch New York 21 Ninth Ave New York,NY 10014",New York,NEW YORK CITY,New York City," David Getraer,CFO",(212) 627-1235,Restaurant,356.0,,3/16/2020,3/16/2020,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Layoff
https://labor.ny.gov/app/warn/details.asp?id=7220,3/16/2020,2019-0460,Stuart Goldberg,Temporary Plant Closing,"      156 Tenth Ave Restaurant LLC dba Cookshop 156 Tenth Ave New York,NY 10011",New York,NEW YORK CITY,New York City," Anna Marie McCullagh,Director of Operations",(917) 670-7904,Restaurant,106.0,106,3/15/2020,3/15/2020,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Closing
https://labor.ny.gov/app/warn/details.asp?id=7221,3/16/2020,2019-0459,Stuart Goldberg,Temporary Plant Closing,"      Second Street Restaurant LLC dba Rosies 29 East Second Street New York,NY 10003",New York,NEW YORK CITY,New York City," Anna Marie McCullagh,Director of Operations",(917) 670-7904,Restaurant,72.0,72,3/15/2020,3/15/2020,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Closing
https://labor.ny.gov/app/warn/details.asp?id=7222,3/18/2020,2019-0448,Stuart Goldberg,Temporary Plant Layoff,"      Fifty Second Street Hotel Associates,LLC dba Novotel New York Times Square Hotel 226 West 52nd Street New York,NY 10019",New York,NEW YORK CITY,New York City,Emily Haber,(646) 459-5866,Hotel,145.0,,3/15/2020,,Unforeseeable business circumstances prompted by COVID-19,,New York Hotel Trades Council,Temporary Plant Layoff
https://labor.ny.gov/app/warn/details.asp?id=7223,3/19/2020,2019-0438,Stuart Goldberg,Temporary Plant Layoff,"      HI 57,LLC dba The Watson Hotel 440 West 57th Street New York,NY 10019",New York,NEW YORK CITY,New York City," Jospeh Esposito,General Manager",(212) 634-4321,Hotel,138.0,,3/18/2020,,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Layoff
https://labor.ny.gov/app/warn/details.asp?id=7224,3/19/2020,2019-0447,Stuart Goldberg,Temporary Plant Layoff,"      Captain Haddock LLC dba Simon & the Whale Studio and George Washington Bar 23 Lexington Ave. New York,NY 10010",New York,NEW YORK CITY,New York City," Gabriel Stulman,Owner/CEO",(646) 319-8632,Restaurant,88.0,,3/15/2020,,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Layoff
https://labor.ny.gov/app/warn/details.asp?id=7225,3/19/2020,2019-0446,Stuart Goldberg,Temporary Plant Layoff,"      Instant Vintage Inc. 96 Grove Street,Suite 3 New York,NY 10014",New York,NEW YORK CITY,New York City," Gabriel Stulman,Owner/CEO",(646) 319-8632,,6.0,,3/15/2020,,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Layoff
https://labor.ny.gov/app/warn/details.asp?id=7226,3/19/2020,2019-0445,Stuart Goldberg,Temporary Plant Layoff,"      Marlinspike Hall LLC dba The Jones 54 Great Jones Street New York,NY 10012",New York,NEW YORK CITY,New York City," Gabriel Stulman,Owner/CEO",(646) 319-8632,Restaurant,21.0,,3/15/2020,,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Layoff
https://labor.ny.gov/app/warn/details.asp?id=7227,3/19/2020,2019-0444,Stuart Goldberg,Temporary Plant Layoff,"      George Marcel LLC dba Fairfax 234 West 4th Street New York,NY 10014",New York,NEW YORK CITY,New York City," Gabriel Stulman,Owner/CEO",(646) 319-8632,Restaurant,23.0,,3/15/2020,,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Layoff
https://labor.ny.gov/app/warn/details.asp?id=7228,3/19/2020,2019-0443,Stuart Goldberg,Temporary Plant Layoff,"      Little Wisco LLC dba Fedora 239 West 4th Street New York,NY 10014",New York,NEW YORK CITY,New York City," Gabriel Stulman,Owner/CEO",(646) 319-8632,Restaurant,18.0,,3/15/2020,,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Layoff
https://labor.ny.gov/app/warn/details.asp?id=7229,3/19/2020,2019-0442,Stuart Goldberg,Temporary Plant Layoff,"      St. Helene LLC dba bar Sardine 183 West 10th Street New York,NY 10014",New York,NEW YORK CITY,New York City," Gabriel Stulman,Owner/CEO",(646) 319-8632,Restaurant,22.0,,3/15/2020,,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Layoff
https://labor.ny.gov/app/warn/details.asp?id=7230,3/19/2020,2019-0441,Stuart Goldberg,Temporary Plant Layoff,"      Penmanship LLC dba Jeffrey's Grocery 172 Waverly Place New York,NY 10014",New York,NEW YORK CITY,New York City," Gabriel Stulman,Owner/CEO",(646) 319-8632,Restaurant,36.0,,3/15/2020,,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Layoff
https://labor.ny.gov/app/warn/details.asp?id=7231,3/19/2020,2019-0440,Stuart Goldberg,Temporary Plant Layoff,"      Happy Cooking LLC dba Joseph Leonard 170 Waverly Place New York,NY 10014",New York,NEW YORK CITY,New York City," Gabriel Stulman,Owner/CEO",(646) 319-8632,Restaurant,30.0,,3/15/2020,,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Layoff
https://labor.ny.gov/app/warn/details.asp?id=7232,3/20/2020,2019-0437,Stuart Goldberg,Temporary Plant Closing,"      ADINA LLC dba BABUJI 22 East 13th Street New York,NY 10003",New York,NEW YORK CITY,New York City," Adam Greene,Director of Operations",(917) 664-7164,Restaurant,23.0,23,3/15/2020,3/15/2020,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Closing
https://labor.ny.gov/app/warn/details.asp?id=7233,3/20/2020,2019-0417,Stuart Goldberg,Temporary Plant Layoff,"      Belux Catering Corp. dba Antun's Queens 96-43 Springfield Blvd. Queens,NY 11429",Queens,NEW YORK CITY,New York City,Mickey King,(718) 468-6400,Catering/Event Venue,88.0,,3/20/2020,,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Layoff
https://labor.ny.gov/app/warn/details.asp?id=7234,3/19/2020,2019-0470,Elias Flores,Temporary Plant Closing,"      455 Hospitality LLC (the DoubleTree By Hilton Tarrytown) 455 S. Broadway Tarrytown,NY 10591",Westchester,WESTCH/PTNM,Mid-Hudson," Kevin Johnson,General Manager",(914) 524-6401,Hotel,131.0,131,3/20/2020,3/20/2020,Unforeseeable business circumstances prompted by COVID-19,,The employees are not represented by a union,Temporary Plant Closing
